commodity_id,commodity,country_id,country,local_region_id,local_region,market,currency_id,cur_name,unit,month,conflict,precipitation,inflation,price
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,11,0,0.0,7.228792667388916,17.8571
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,12,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,1,0,9.677419354838707e-05,8.03419017791748,18.1818
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,2,0,0.00011379310344827585,8.03419017791748,16.9811
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,17.0
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,4,0,7.142857142857145e-05,8.03419017791748,17.8571
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,16.67
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,16.67
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,15.56
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,14.0
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,5,0,0.0,5.947999477386475,14.71
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,6,0,0.0,5.947999477386475,15.22
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,7,0,0.0,5.947999477386475,13.64
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,8,0,0.0,5.947999477386475,13.64
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,10,0,0.0,6.808454990386963,15.5556
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,11,0,0.0,6.808454990386963,15.56
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,15.0
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,15.0
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,16.6667
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,5,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,6,0,0.0,7.228792667388916,17.7778
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,7,0,0.0,7.228792667388916,6.0
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,8,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,9,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,11,0,0.0,7.228792667388916,17.9104
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,12,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,1,0,9.677419354838707e-05,8.03419017791748,50.0
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,2,0,0.00011379310344827585,8.03419017791748,17.0732
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,17.0
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,4,0,7.142857142857145e-05,8.03419017791748,17.8571
55,Bread,90,gambia,1289,Upper River,Basse Santa su,42,GMD,500 G,5,0,0.0,8.03419017791748,18.4615
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,13.33
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,13.33
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,15.0
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,14.44
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,5,0,0.0,5.947999477386475,14.29
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,6,0,0.0,5.947999477386475,14.58
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,7,0,0.0,5.947999477386475,13.64
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,8,0,0.0,5.947999477386475,13.64
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,10,0,0.0,6.808454990386963,14.0
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,11,0,0.0,6.808454990386963,14.0
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,15.2174
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,14.5833
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,15.2174
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,5,0,0.0,7.228792667388916,15.2174
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,6,0,0.0,7.228792667388916,14.5833
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,7,0,0.0,7.228792667388916,14.5833
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,9,0,0.0,7.228792667388916,16.2791
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,11,0,0.0,7.228792667388916,14.5833
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,12,0,0.0,7.228792667388916,16.2791
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,1,0,9.677419354838707e-05,8.03419017791748,14.5833
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,2,0,0.00011379310344827585,8.03419017791748,15.5556
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,13.0
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,4,0,7.142857142857145e-05,8.03419017791748,15.5556
55,Bread,90,gambia,1290,West Coast,Brikama,42,GMD,500 G,5,0,0.0,8.03419017791748,16.6667
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,15.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,15.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,15.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,14.29
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,5,0,0.0,5.947999477386475,14.71
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,6,0,0.0,5.947999477386475,15.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,7,0,0.0,5.947999477386475,14.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,8,0,0.0,5.947999477386475,15.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,10,0,0.0,6.808454990386963,15.2174
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,11,0,0.0,6.808454990386963,15.22
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,15.2174
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,16.2791
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,17.5
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,5,0,0.0,7.228792667388916,17.5
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,6,0,0.0,7.228792667388916,20.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,7,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,8,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,9,0,0.0,7.228792667388916,17.5
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,10,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,11,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,12,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,1,0,9.677419354838707e-05,8.03419017791748,33.3333
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,2,0,0.00011379310344827585,8.03419017791748,17.0732
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,17.0
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,4,0,7.142857142857145e-05,8.03419017791748,17.0732
55,Bread,90,gambia,1288,North Bank,Farafenni,42,GMD,500 G,5,0,0.0,8.03419017791748,16.6667
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,15.0
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,15.0
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,15.0
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,14.29
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,5,0,0.0,5.947999477386475,14.71
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,6,0,0.0,5.947999477386475,15.0
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,7,0,0.0,5.947999477386475,16.67
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,8,0,0.0,5.947999477386475,16.67
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,10,0,0.0,6.808454990386963,15.5556
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,11,0,0.0,6.808454990386963,15.56
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,15.2174
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,16.6667
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,18.75
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,5,0,0.0,7.228792667388916,18.75
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,6,0,0.0,7.228792667388916,20.0
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,7,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,8,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,9,0,0.0,7.228792667388916,16.2791
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,10,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,11,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,12,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,2,0,0.00011379310344827585,8.03419017791748,17.0732
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,18.0
55,Bread,90,gambia,1285,Central River,Kaur Wharf Town,42,GMD,500 G,5,0,0.0,8.03419017791748,17.0732
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,13.33
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,13.33
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,15.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,14.44
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,5,0,0.0,5.947999477386475,14.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,6,0,0.0,5.947999477386475,14.58
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,7,0,0.0,5.947999477386475,14.44
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,8,0,0.0,5.947999477386475,14.44
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,10,0,0.0,6.808454990386963,15.9091
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,11,0,0.0,6.808454990386963,15.91
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,15.2174
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,15.2174
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,5,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,6,0,0.0,7.228792667388916,14.5833
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,7,0,0.0,7.228792667388916,14.5833
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,9,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,11,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,12,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,1,0,9.677419354838707e-05,8.03419017791748,15.2174
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,2,0,0.00011379310344827585,8.03419017791748,15.2174
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,14.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,4,0,7.142857142857145e-05,8.03419017791748,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Serrekunda,42,GMD,500 G,5,0,0.0,8.03419017791748,15.5556
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,14.29
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,14.29
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,12.0
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,15.0
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,5,0,0.0,5.947999477386475,14.71
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,6,0,0.0,5.947999477386475,14.0
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,7,0,0.0,5.947999477386475,14.55
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,8,0,0.0,5.947999477386475,14.55
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,10,0,0.0,6.808454990386963,14.0
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,11,0,0.0,6.808454990386963,14.0
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,15.2174
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,13.7255
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,15.5556
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,5,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,6,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,7,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,9,0,0.0,7.228792667388916,16.129
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,11,0,0.0,7.228792667388916,17.0732
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,12,0,0.0,7.228792667388916,17.2619
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,1,0,9.677419354838707e-05,8.03419017791748,17.5
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,17.0
55,Bread,90,gambia,1287,Lower River,Soma,42,GMD,500 G,5,0,0.0,8.03419017791748,17.0732
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,1,0,0.009987096774193547,3.4183616638183594,10.78
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,2,0,0.009796551724137932,3.4183616638183594,10.87
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,3,0,0.005503225806451617,3.4183616638183594,11.04
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,4,0,0.001055,3.4183616638183594,11.04
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,5,0,0.0,3.4183616638183594,11.22
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,6,0,0.0,3.4183616638183594,11.22
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,7,0,0.0,3.4183616638183594,11.31
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,8,0,0.0,3.4183616638183594,11.3
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,9,0,0.0,3.4183616638183594,11.09
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,10,0,0.0,3.4183616638183594,11.34
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,11,0,0.0,3.4183616638183594,11.38
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,12,0,0.0147,3.4183616638183594,11.45
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,1,0,0.009987096774193547,2.3887202739715576,11.31
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,2,0,0.009796551724137932,2.3887202739715576,11.44
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,3,0,0.005503225806451617,2.3887202739715576,11.69
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,4,0,0.001055,2.3887202739715576,11.74
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,5,0,0.0,2.3887202739715576,11.34
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,6,0,0.0,2.3887202739715576,11.47
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,7,0,0.0,2.3887202739715576,11.4
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,8,0,0.0,2.3887202739715576,11.55
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,9,0,0.0,2.3887202739715576,11.49
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,10,0,0.0,2.3887202739715576,11.66
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,11,0,0.0,2.3887202739715576,11.66
55,Bread,103,guatemala,0,local market,National Average,82,GTQ,Pound,12,0,0.0147,2.3887202739715576,11.31
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,1,0,0.009748387096774195,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,2,0,0.01566206896551724,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,3,0,0.023541935483870968,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,4,0,0.022820000000000003,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,5,0,0.0,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,8,0,0.0,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,9,0,0.0,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,10,0,0.0,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,11,0,0.0,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,12,0,0.0079,4.309998512268066,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,1,0,0.009748387096774195,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,2,0,0.01566206896551724,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,3,0,0.023541935483870968,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,4,0,0.022820000000000003,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,5,0,0.0,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,6,0,0.0,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,7,0,0.0,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,8,0,0.0,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,9,0,0.0,1.6766308546066284,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,1,0,0.009748387096774195,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,2,0,0.01566206896551724,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,5,0,0.0,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,6,0,0.0,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,7,0,0.0,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,8,0,0.0,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,9,0,0.0,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,10,0,0.0,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,11,0,0.0,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,12,0,0.0079,1.4119391441345215,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,1,0,0.009748387096774195,0.7455992102622986,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,2,0,0.01566206896551724,0.7455992102622986,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,3,0,0.023541935483870968,0.7455992102622986,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,4,0,0.022820000000000003,0.7455992102622986,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,5,0,0.0,0.7455992102622986,2000.0
55,Bread,106,guinea,40703,Kankan,Dibida,54,GNF,Unit,6,0,0.0,0.7455992102622986,2000.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,1,0,0.009748387096774195,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,2,0,0.01566206896551724,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,3,0,0.023541935483870968,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,4,0,0.022820000000000003,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,5,0,0.0,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,6,0,0.0,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,7,0,0.0,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,8,0,0.0,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,9,0,0.0,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,10,0,0.0,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,11,0,0.0,4.309998512268066,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,12,0,0.0079,4.309998512268066,3000.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,1,0,0.009748387096774195,1.6766308546066284,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,2,0,0.01566206896551724,1.6766308546066284,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,3,0,0.023541935483870968,1.6766308546066284,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,4,0,0.022820000000000003,1.6766308546066284,2500.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,5,0,0.0,1.6766308546066284,3000.0
55,Bread,106,guinea,40707,Nzerekore,Grand marche (Nzerekore),54,GNF,Unit,6,0,0.0,1.6766308546066284,2500.0
